0.5901, 0.7766, 0.9339, 2.3006
0.7540, 1.1546, 0.9297, 2.8383
0.8924, 1.1349, 0.8040, 2.8313
0.5442, 0.7582, 0.8417, 2.1441
0.8391, 0.9057, 0.7923, 2.5371
0.4656, 0.6639, 0.8122, 1.9418
0.4568, 0.8598, 1.1462, 2.4628
0.5192, 0.6838, 1.1798, 2.3828
0.7748, 1.2070, 1.0061, 2.9879
0.8582, 1.4756, 1.1482, 3.4820
0.8979, 1.1213, 0.7648, 2.7840
0.3771, 0.6031, 1.1661, 2.1463
0.9536, 1.5464, 1.1370, 3.6370
0.4701, 0.5339, 0.6835, 1.6875
0.8788, 1.1821, 1.0071, 3.0680
0.3567, 0.5506, 0.9805, 1.8878
0.8161, 1.0986, 0.8785, 2.7932
0.8313, 1.3312, 1.0885, 3.2510
0.6243, 0.8529, 0.9540, 2.4312
0.7877, 1.1661, 0.9695, 2.9233
0.8469, 1.2587, 0.9803, 3.0858
0.8504, 1.0821, 0.8137, 2.7463
0.4835, 0.6028, 0.8352, 1.9214
0.9972, 1.4320, 0.9906, 3.4199
0.4721, 0.7025, 0.9304, 2.1050
0.5998, 0.8611, 0.8780, 2.3389
0.3984, 0.7657, 1.0795, 2.2435
0.7469, 1.0474, 0.9768, 2.7711
0.6353, 0.9382, 1.0469, 2.6204
0.5842, 0.6609, 1.0112, 2.2564
0.8558, 1.3040, 1.0402, 3.2000
0.7990, 1.1669, 1.0555, 3.0213
1.1759, 1.6102, 0.8906, 3.6767
0.8373, 1.1326, 0.7757, 2.7455
0.6440, 0.8185, 0.8832, 2.3458
0.5247, 0.5503, 0.8319, 1.9069
1.0244, 2.0051, 1.2833, 4.3129
0.5536, 0.8790, 0.9287, 2.3612
1.0410, 1.5314, 1.0419, 3.6143
0.6021, 0.7712, 0.7846, 2.1579
0.5427, 0.7549, 0.8876, 2.1852
0.4402, 0.5967, 0.8422, 1.8790
0.8072, 1.1382, 0.9370, 2.8824
0.7227, 0.9784, 0.9558, 2.6569
0.6911, 0.7650, 0.7777, 2.2339
0.6651, 1.1613, 1.1240, 2.9504
0.4746, 0.8396, 1.1336, 2.4478
0.6110, 0.8828, 0.9157, 2.4096
0.9293, 1.5353, 1.0069, 3.4714
0.9250, 1.1652, 0.8242, 2.9144
0.6059, 0.9062, 1.0183, 2.5304
0.4656, 0.6733, 0.9426, 2.0814
0.7580, 1.1031, 1.0766, 2.9377
0.9592, 1.4199, 1.1400, 3.5191
0.7002, 1.2018, 0.9978, 2.8998
0.4936, 0.7189, 0.7834, 1.9959
0.6413, 0.9311, 0.8238, 2.3961
0.6595, 0.9560, 1.0177, 2.6332
0.5289, 0.7365, 0.7492, 2.0146
0.6323, 0.7723, 0.9815, 2.3860
0.5007, 0.8942, 1.1724, 2.5673
0.9417, 1.5018, 1.0202, 3.4638
0.6386, 0.9304, 0.9423, 2.5112
0.3895, 0.5746, 1.1933, 2.1574
0.6006, 0.7835, 0.9586, 2.3427
0.5200, 0.6936, 0.8507, 2.0644
1.0495, 1.2516, 0.8322, 3.1333
0.5634, 0.7343, 0.8672, 2.1649
0.3570, 0.6269, 1.0198, 2.0037
0.9717, 1.1246, 0.7090, 2.8053
0.4323, 0.6569, 0.9938, 2.0829
0.6280, 0.9354, 0.9896, 2.5530
0.8193, 1.2720, 1.1504, 3.2417
0.6282, 1.0805, 1.1730, 2.8817
0.7267, 1.0913, 1.0643, 2.8823
0.4371, 0.4992, 0.6525, 1.5888
0.3905, 0.4903, 0.7603, 1.6411
0.4935, 0.9422, 1.1733, 2.6091
0.5613, 0.8984, 1.0716, 2.5314
0.4990, 0.7673, 1.0710, 2.3372
0.5548, 0.8945, 1.2182, 2.6675
0.8194, 1.1906, 0.9643, 2.9743
0.7225, 1.2680, 1.1320, 3.1225
0.4468, 0.6125, 0.9266, 1.9859
0.6034, 0.7424, 0.8287, 2.1746
0.5751, 0.7521, 0.8458, 2.1730
0.5202, 0.7133, 0.7783, 2.0118
0.7305, 1.1917, 1.0982, 3.0204
0.9833, 1.2391, 0.8396, 3.0620
0.6293, 0.8782, 0.8140, 2.3216
0.4993, 0.7910, 1.0005, 2.2908
0.4114, 0.5626, 1.0289, 2.0029
0.5332, 0.8101, 0.9534, 2.2967
0.3817, 0.6524, 1.1879, 2.2220
0.5816, 0.7762, 0.8687, 2.2265
0.6509, 1.0592, 1.0505, 2.7606
0.6497, 0.9483, 0.9695, 2.5675
0.8320, 1.1913, 0.8439, 2.8671
0.7574, 0.9910, 0.9684, 2.7168
0.7087, 1.0558, 0.8999, 2.6644
0.5358, 1.0246, 1.2216, 2.7819
0.7136, 1.0360, 0.9461, 2.6957
0.8225, 1.0355, 0.9471, 2.8051
0.8501, 1.4261, 1.0579, 3.3341
0.5136, 0.7701, 0.9214, 2.2052
0.3815, 0.5751, 1.0016, 1.9582
0.7419, 1.0708, 0.7769, 2.5896
0.9492, 1.6424, 1.2005, 3.7921
0.5640, 0.7000, 0.7723, 2.0363
0.7717, 1.2019, 1.0197, 2.9934
0.7193, 1.1564, 0.9729, 2.8486
0.3574, 0.4453, 0.7559, 1.5585
0.5501, 1.0022, 1.2873, 2.8396
0.7600, 1.2380, 1.1291, 3.1271
0.5599, 0.6436, 0.8094, 2.0129
0.5689, 0.8400, 1.0815, 2.4903
0.7141, 1.1870, 1.0631, 2.9642
0.4190, 0.6385, 1.0508, 2.1083
0.9054, 1.6096, 1.2245, 3.7395
0.7584, 1.1872, 1.0287, 2.9743
0.5554, 0.8324, 0.9316, 2.3195
0.7134, 1.1121, 0.9675, 2.7930
0.4426, 0.6500, 0.8864, 1.9789
0.6586, 0.8225, 0.8488, 2.3300
0.4762, 1.0243, 1.2994, 2.8000
0.7066, 0.9178, 0.8595, 2.4838
0.9851, 1.2488, 0.9132, 3.1471
0.7695, 1.3760, 1.1779, 3.3234
0.4762, 0.6568, 0.9370, 2.0700
0.7262, 0.8367, 0.6572, 2.2201
0.7084, 1.0163, 0.9637, 2.6884
1.0279, 1.3727, 0.8693, 3.2699
0.8036, 1.0660, 0.9252, 2.7948
0.4317, 0.7325, 1.0675, 2.2318
0.6734, 0.8182, 0.8658, 2.3574
0.6375, 0.8570, 0.8508, 2.3453
0.6611, 1.0445, 1.1016, 2.8071
0.4866, 0.7534, 0.9513, 2.1914
0.6528, 0.9689, 0.9255, 2.5473
0.8883, 1.1674, 0.9519, 3.0076
0.7935, 1.3114, 1.2076, 3.3125
0.7563, 1.0396, 0.8785, 2.6744
0.4893, 0.7688, 0.9968, 2.2549
0.6338, 0.9121, 0.9011, 2.4470
0.6237, 0.9756, 1.0948, 2.6941
0.8748, 1.1166, 0.8478, 2.8393
0.7832, 1.2117, 0.9321, 2.9270
0.8616, 1.0392, 0.8365, 2.7372
0.5880, 0.9196, 1.0117, 2.5193
0.5614, 0.7569, 0.9281, 2.2464
0.6632, 1.2382, 1.1336, 3.0350
0.7943, 1.1664, 0.9717, 2.9324
0.7495, 1.0350, 1.0150, 2.7995
0.6647, 0.9182, 0.9325, 2.5155
0.6783, 1.1514, 1.1597, 2.9894
0.5198, 0.8927, 0.8710, 2.2835
0.5122, 0.7729, 1.0792, 2.3642
0.9452, 1.3042, 0.9990, 3.2485
0.5219, 0.6575, 0.9013, 2.0808
0.5429, 0.7118, 0.8541, 2.1088
0.9379, 1.5907, 1.2043, 3.7328
0.5873, 0.8800, 1.1003, 2.5676
0.4839, 0.7029, 0.9099, 2.0967
0.8230, 1.1298, 0.9720, 2.9249
1.0051, 1.6580, 1.1237, 3.7867
0.8808, 1.2155, 1.0039, 3.1002
0.6994, 0.9596, 0.8831, 2.5421
0.8481, 1.2933, 1.1729, 3.3143
0.8418, 1.1177, 0.8443, 2.8039
0.8063, 1.4044, 0.8370, 3.0478
0.7946, 0.9496, 0.8121, 2.5562
0.8065, 0.9746, 1.0065, 2.7876
0.5058, 0.7317, 0.8908, 2.1282
0.7722, 1.0227, 1.0347, 2.8295
0.8535, 1.2003, 0.9537, 3.0075
0.4479, 0.6510, 0.9621, 2.0609
0.6679, 0.8692, 0.8165, 2.3536
0.9773, 1.4522, 0.9808, 3.4103
0.5716, 1.1086, 1.1391, 2.8194
0.7329, 1.1869, 1.1231, 3.0430
0.6624, 1.1518, 0.9744, 2.7886
0.5905, 0.7265, 0.8461, 2.1632
0.8012, 1.0714, 1.0321, 2.9048
0.5836, 0.9107, 0.9421, 2.4363
0.5473, 0.6623, 0.8389, 2.0484
0.5223, 0.6383, 0.9189, 2.0796
0.5803, 0.6005, 0.7646, 1.9455
0.9785, 1.2282, 0.8189, 3.0257
0.7102, 1.1270, 1.1472, 2.9844
0.7653, 1.1157, 0.9800, 2.8611
0.4731, 0.8281, 1.0581, 2.3593
0.5350, 0.8798, 1.0283, 2.4431
0.5445, 0.7572, 0.8524, 2.1542
0.6420, 1.0364, 0.9009, 2.5793
0.6864, 1.0951, 1.0000, 2.7814
0.5247, 0.7748, 0.9316, 2.2312
0.4230, 0.6136, 0.9391, 1.9757
0.5246, 0.7071, 0.8691, 2.1008
0.5012, 0.7466, 1.0431, 2.2910
0.6663, 1.2095, 1.2727, 3.1485
0.9964, 1.1907, 0.8475, 3.0345
0.6467, 0.9303, 1.0019, 2.5788
0.8201, 1.1829, 0.8408, 2.8439
1.0177, 1.8008, 1.0262, 3.8447
0.6561, 0.8446, 0.8811, 2.3818
0.6854, 1.0867, 1.0840, 2.8561
0.7175, 1.0119, 0.9673, 2.6966
0.7483, 1.2247, 1.2167, 3.1897
0.7634, 1.0025, 0.8061, 2.5720
0.6006, 0.8907, 1.0887, 2.5799
1.1633, 1.9288, 1.2576, 4.3498
0.4815, 0.6546, 0.8663, 2.0024
0.4743, 0.6243, 0.9522, 2.0508
0.4609, 0.7427, 1.0656, 2.2692
1.0099, 1.3626, 0.9006, 3.2730
0.6045, 1.0111, 0.9310, 2.5466
0.8122, 1.2746, 0.9944, 3.0812
0.4922, 0.8007, 0.9207, 2.2135
0.8318, 1.3813, 1.0527, 3.2658
0.5980, 0.9282, 1.0238, 2.5500
0.6156, 0.9559, 1.0237, 2.5951
0.6857, 0.8949, 0.9777, 2.5584
0.3169, 0.4325, 0.8392, 1.5886
0.6545, 0.7692, 0.7212, 2.1448
0.4073, 0.5874, 1.0138, 2.0085
0.7953, 1.2366, 0.9981, 3.0300
0.6992, 1.1274, 0.9715, 2.7981
0.8524, 1.3095, 0.9270, 3.0889
0.7843, 1.3952, 1.1710, 3.3506
0.6800, 0.9359, 0.9334, 2.5493
0.5363, 0.6388, 0.7280, 1.9031
0.7653, 1.0292, 1.1240, 2.9184
1.0815, 1.5314, 1.0201, 3.6330
0.6752, 1.0501, 0.9593, 2.6845
0.7230, 0.8910, 0.8383, 2.4523
0.7053, 1.0362, 0.8027, 2.5442
0.5401, 0.8952, 1.0083, 2.4435
0.5499, 0.9622, 0.9655, 2.4775
0.5848, 0.9654, 1.0037, 2.5539
0.8415, 1.0934, 0.8740, 2.8089
0.4857, 0.7742, 0.9734, 2.2332
0.8039, 1.2503, 1.0819, 3.1361
0.7670, 0.9778, 0.6765, 2.4213
0.9505, 1.1281, 0.8752, 2.9538
0.4809, 0.6620, 0.8436, 1.9865
0.7346, 1.0640, 1.0372, 2.8358
0.5557, 0.7496, 0.9761, 2.2814
0.7295, 1.0720, 0.7920, 2.5935
0.7100, 1.2381, 1.0865, 3.0346
0.6996, 1.0633, 1.1427, 2.9056
0.8686, 1.1342, 0.7671, 2.7699
0.6899, 1.1389, 0.8459, 2.6747
0.5467, 0.7742, 1.0467, 2.3675
0.8555, 1.2907, 1.1255, 3.2717
0.4823, 1.0050, 0.9969, 2.4842
0.8413, 1.3788, 0.7732, 2.9933
0.3815, 0.5666, 0.9689, 1.9170
0.5471, 0.7860, 0.8720, 2.2052
0.8869, 1.1333, 0.7194, 2.7396
0.5934, 0.9505, 0.8896, 2.4335
0.8199, 1.2294, 0.8363, 2.8855
0.6131, 0.9288, 0.9873, 2.5293
0.6655, 1.2047, 1.2199, 3.0900
0.7879, 1.2369, 0.8495, 2.8743
0.4276, 0.6207, 1.0270, 2.0753
0.8183, 1.3621, 1.0872, 3.2677
0.7600, 1.1670, 0.9895, 2.9166
0.4412, 0.6942, 1.0865, 2.2219
0.7533, 1.1031, 0.8330, 2.6893
0.4318, 0.5048, 0.7238, 1.6603
0.6187, 0.7777, 0.8917, 2.2881
0.7486, 1.3142, 1.2090, 3.2717
0.7882, 1.0822, 0.8122, 2.6826
0.8076, 1.3485, 1.1697, 3.3258
0.8092, 1.2075, 1.1336, 3.1504
0.6094, 0.8346, 0.8060, 2.2500
0.6321, 1.0808, 0.8333, 2.5462
0.7214, 0.7504, 0.7219, 2.1937
0.7105, 1.0764, 1.0898, 2.8767
0.8822, 1.1182, 0.7978, 2.7982
0.7331, 0.9852, 0.7865, 2.5048
0.5813, 0.7812, 0.9747, 2.3372
0.6102, 0.8335, 0.8452, 2.2888
0.7521, 0.9032, 0.8620, 2.5172
0.3570, 0.5984, 0.9949, 1.9503
0.8058, 1.0662, 0.8753, 2.7472
0.6075, 1.1619, 0.9966, 2.7660
0.8169, 1.3318, 1.0267, 3.1755
0.5769, 0.7601, 0.7665, 2.1035
0.5571, 0.9721, 1.2221, 2.7512
0.5988, 0.9858, 1.0796, 2.6642
0.6583, 1.0146, 0.8494, 2.5223
0.5155, 0.7334, 1.0301, 2.2790
0.6387, 0.9407, 0.8417, 2.4211
0.6340, 0.8361, 0.8387, 2.3088
0.7126, 0.9141, 0.9083, 2.5351
0.9363, 1.3334, 0.9019, 3.1716
0.5019, 0.8804, 0.9023, 2.2846
0.7127, 1.0682, 0.9773, 2.7581
0.7599, 1.0647, 1.0222, 2.8468
0.5807, 0.9218, 0.9797, 2.4822
0.4250, 0.6820, 0.9894, 2.0964
0.4389, 0.6929, 0.9641, 2.0958
0.6379, 0.8635, 0.8179, 2.3194
0.7514, 1.2106, 1.0143, 2.9763
0.5770, 0.7710, 0.8272, 2.1751
0.4896, 0.9266, 1.0984, 2.5145
0.6972, 1.2456, 1.0757, 3.0185
0.5207, 0.9024, 1.0364, 2.4596
0.6819, 0.9876, 1.0358, 2.7053
0.6885, 0.8943, 0.7966, 2.3794
0.3216, 0.4529, 0.7721, 1.5466
0.5075, 0.7007, 0.9385, 2.1467
0.5899, 0.8726, 1.0470, 2.5095
0.6660, 1.2255, 1.0954, 2.9870
0.5129, 0.7321, 0.8997, 2.1447
0.6105, 1.1145, 1.3657, 3.0907
0.6475, 0.7222, 0.7921, 2.1618
0.8043, 1.0379, 0.8032, 2.6453
0.6639, 0.8094, 0.7902, 2.2635
0.7522, 1.1543, 1.2024, 3.1089
0.7635, 1.1140, 0.8922, 2.7698
0.6222, 0.8554, 0.8405, 2.3182
0.8408, 1.0059, 0.8020, 2.6488
0.5219, 0.7037, 0.8396, 2.0653
0.6043, 0.7639, 0.6513, 2.0196
0.5459, 0.7003, 0.9757, 2.2218
0.5630, 0.7291, 0.7456, 2.0376
0.7246, 0.9411, 0.7946, 2.4603
0.6931, 1.2480, 1.2285, 3.1696
0.4627, 0.6800, 0.9268, 2.0695
0.7650, 1.0811, 0.8753, 2.7215
0.5068, 0.8080, 1.0802, 2.3949
0.6474, 1.0560, 1.1178, 2.8213
0.8184, 1.1471, 1.0096, 2.9751
